incident_id,incident_type,severity,confidence,first_frame,last_frame,Latitude,Longitude,Road_Segment,Location,Location_Source,Timestamp,Bus_ID,Action_Required,Status,Cluster_ID,Priority_Score
INC-POT-199,POTHOLE / ROAD DEFECT,CRITICAL,0.88,513,513,26.739833,83.395688,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.739833, 83.395688 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:10,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-030,98
INC-POT-200,POTHOLE / ROAD DEFECT,CRITICAL,0.84,513,513,26.739833,83.395688,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.739833, 83.395688 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:10,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-030,98
INC-POT-201,POTHOLE / ROAD DEFECT,CRITICAL,0.79,513,513,26.739833,83.395688,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.739833, 83.395688 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:10,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-030,98
INC-POT-202,POTHOLE / ROAD DEFECT,CRITICAL,0.81,522,522,26.739479,83.396351,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.739479, 83.396351 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:11,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-030,98
INC-POT-203,POTHOLE / ROAD DEFECT,CRITICAL,0.74,522,522,26.739479,83.396351,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.739479, 83.396351 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:11,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-030,98
INC-POT-204,POTHOLE / ROAD DEFECT,CRITICAL,0.74,522,522,26.739479,83.396351,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.739479, 83.396351 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:11,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-030,98
INC-POT-205,POTHOLE / ROAD DEFECT,CRITICAL,0.75,522,522,26.739479,83.396351,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.739479, 83.396351 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:11,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-030,98
INC-POT-206,POTHOLE / ROAD DEFECT,CRITICAL,0.82,531,531,26.739177,83.396918,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.739177, 83.396918 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:11,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-031,98
INC-POT-207,POTHOLE / ROAD DEFECT,CRITICAL,0.84,531,531,26.739177,83.396918,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.739177, 83.396918 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:11,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-031,98
INC-POT-208,POTHOLE / ROAD DEFECT,CRITICAL,0.76,531,531,26.739177,83.396918,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.739177, 83.396918 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:11,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-031,98
INC-POT-209,POTHOLE / ROAD DEFECT,CRITICAL,0.75,531,531,26.739177,83.396918,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.739177, 83.396918 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:11,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-031,98
INC-POT-210,POTHOLE / ROAD DEFECT,CRITICAL,0.8,540,540,26.738934,83.397375,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.738934, 83.397375 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:12,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-031,98
INC-POT-211,POTHOLE / ROAD DEFECT,CRITICAL,0.85,540,540,26.738934,83.397375,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.738934, 83.397375 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:12,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-031,98
INC-POT-212,POTHOLE / ROAD DEFECT,CRITICAL,0.77,540,540,26.738934,83.397375,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.738934, 83.397375 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:12,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-031,98
INC-POT-213,POTHOLE / ROAD DEFECT,CRITICAL,0.74,540,540,26.738934,83.397375,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.738934, 83.397375 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:12,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-031,98
INC-POT-214,POTHOLE / ROAD DEFECT,CRITICAL,0.83,549,549,26.738754,83.397712,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.738754, 83.397712 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:12,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-032,98
INC-POT-215,POTHOLE / ROAD DEFECT,CRITICAL,0.79,549,549,26.738754,83.397712,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.738754, 83.397712 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:12,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-032,98
INC-POT-216,POTHOLE / ROAD DEFECT,CRITICAL,0.76,549,549,26.738754,83.397712,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.738754, 83.397712 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:12,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-032,98
INC-POT-217,POTHOLE / ROAD DEFECT,CRITICAL,0.76,549,549,26.738754,83.397712,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.738754, 83.397712 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:12,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-032,98
INC-POT-218,POTHOLE / ROAD DEFECT,CRITICAL,0.83,558,558,26.738642,83.397922,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.738642, 83.397922 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:13,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-032,98
INC-POT-219,POTHOLE / ROAD DEFECT,CRITICAL,0.75,558,558,26.738642,83.397922,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.738642, 83.397922 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:13,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-032,98
INC-POT-220,POTHOLE / ROAD DEFECT,CRITICAL,0.76,558,558,26.738642,83.397922,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.738642, 83.397922 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:13,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-032,98
INC-POT-221,POTHOLE / ROAD DEFECT,CRITICAL,0.74,558,558,26.738642,83.397922,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.738642, 83.397922 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:13,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-032,98
INC-POT-222,POTHOLE / ROAD DEFECT,CRITICAL,0.79,567,567,26.7386,83.398,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.738600, 83.398000 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:13,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-032,98
INC-POT-223,POTHOLE / ROAD DEFECT,CRITICAL,0.8,567,567,26.7386,83.398,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.738600, 83.398000 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:13,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-032,98
INC-POT-224,POTHOLE / ROAD DEFECT,CRITICAL,0.76,567,567,26.7386,83.398,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.738600, 83.398000 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:13,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-032,98
INC-POT-225,POTHOLE / ROAD DEFECT,CRITICAL,0.75,567,567,26.7386,83.398,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.738600, 83.398000 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:13,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-032,98
INC-POT-226,POTHOLE / ROAD DEFECT,CRITICAL,0.74,576,576,26.73852,83.398094,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.738520, 83.398094 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:14,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-032,98
INC-POT-227,POTHOLE / ROAD DEFECT,CRITICAL,0.75,585,585,26.738252,83.398407,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.738252, 83.398407 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:14,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-033,98
INC-POT-228,POTHOLE / ROAD DEFECT,CRITICAL,0.74,585,585,26.738252,83.398407,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.738252, 83.398407 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:14,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-033,98
INC-POT-229,POTHOLE / ROAD DEFECT,CRITICAL,0.74,585,585,26.738252,83.398407,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.738252, 83.398407 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:14,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-033,98
INC-POT-230,POTHOLE / ROAD DEFECT,CRITICAL,0.75,585,585,26.738252,83.398407,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.738252, 83.398407 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:14,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-033,98
INC-POT-231,POTHOLE / ROAD DEFECT,CRITICAL,0.77,594,594,26.737801,83.398934,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.737801, 83.398934 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:14,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-033,98
INC-POT-232,POTHOLE / ROAD DEFECT,CRITICAL,0.75,594,594,26.737801,83.398934,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.737801, 83.398934 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:14,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-033,98
INC-POT-233,POTHOLE / ROAD DEFECT,CRITICAL,0.74,594,594,26.737801,83.398934,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.737801, 83.398934 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:14,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-033,98
INC-POT-234,POTHOLE / ROAD DEFECT,CRITICAL,0.75,594,594,26.737801,83.398934,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.737801, 83.398934 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:14,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-033,98
INC-POT-235,POTHOLE / ROAD DEFECT,CRITICAL,0.75,603,603,26.737177,83.399664,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.737177, 83.399664 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:15,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-034,98
INC-POT-236,POTHOLE / ROAD DEFECT,CRITICAL,0.75,603,603,26.737177,83.399664,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.737177, 83.399664 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:15,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-034,98
INC-POT-237,POTHOLE / ROAD DEFECT,CRITICAL,0.75,603,603,26.737177,83.399664,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.737177, 83.399664 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:15,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-034,98
INC-POT-238,POTHOLE / ROAD DEFECT,CRITICAL,0.74,603,603,26.737177,83.399664,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.737177, 83.399664 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:15,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-034,98
INC-POT-239,POTHOLE / ROAD DEFECT,CRITICAL,0.87,612,612,26.736395,83.400579,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.736395, 83.400579 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:15,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-035,98
INC-POT-240,POTHOLE / ROAD DEFECT,CRITICAL,0.77,612,612,26.736395,83.400579,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.736395, 83.400579 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:15,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-035,98
INC-POT-241,POTHOLE / ROAD DEFECT,CRITICAL,0.78,612,612,26.736395,83.400579,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.736395, 83.400579 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:15,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-035,98
INC-POT-242,POTHOLE / ROAD DEFECT,CRITICAL,0.81,612,612,26.736395,83.400579,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.736395, 83.400579 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:15,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-035,98
INC-POT-243,POTHOLE / ROAD DEFECT,CRITICAL,0.77,621,621,26.735471,83.401659,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.735471, 83.401659 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:16,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-036,98
INC-POT-244,POTHOLE / ROAD DEFECT,CRITICAL,0.74,621,621,26.735471,83.401659,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.735471, 83.401659 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:16,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-036,98
INC-POT-245,POTHOLE / ROAD DEFECT,CRITICAL,0.76,621,621,26.735471,83.401659,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.735471, 83.401659 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:16,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-036,98
INC-POT-246,POTHOLE / ROAD DEFECT,CRITICAL,0.75,621,621,26.735471,83.401659,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.735471, 83.401659 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:16,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-036,98
INC-POT-247,POTHOLE / ROAD DEFECT,CRITICAL,0.75,630,630,26.734427,83.402881,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.734427, 83.402881 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:16,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-037,98
INC-POT-248,POTHOLE / ROAD DEFECT,CRITICAL,0.75,630,630,26.734427,83.402881,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.734427, 83.402881 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:16,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-037,98
INC-POT-249,POTHOLE / ROAD DEFECT,CRITICAL,0.74,630,630,26.734427,83.402881,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.734427, 83.402881 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:16,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-037,98
INC-POT-250,POTHOLE / ROAD DEFECT,CRITICAL,0.75,630,630,26.734427,83.402881,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.734427, 83.402881 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:16,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-037,98
INC-POT-251,POTHOLE / ROAD DEFECT,CRITICAL,0.89,639,639,26.733285,83.404216,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.733285, 83.404216 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:17,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-038,90
INC-POT-252,POTHOLE / ROAD DEFECT,HIGH,0.75,639,639,26.733285,83.404216,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.733285, 83.404216 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:17,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-038,70
INC-POT-253,POTHOLE / ROAD DEFECT,HIGH,0.77,639,639,26.733285,83.404216,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.733285, 83.404216 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:17,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-038,70
INC-POT-254,POTHOLE / ROAD DEFECT,HIGH,0.74,639,639,26.733285,83.404216,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.733285, 83.404216 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:17,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-038,70
INC-POT-255,POTHOLE / ROAD DEFECT,CRITICAL,0.74,648,648,26.732071,83.405636,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.732071, 83.405636 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:17,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-039,98
INC-POT-256,POTHOLE / ROAD DEFECT,CRITICAL,0.74,648,648,26.732071,83.405636,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.732071, 83.405636 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:17,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-039,98
INC-POT-257,POTHOLE / ROAD DEFECT,CRITICAL,0.74,657,657,26.730812,83.407109,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.730812, 83.407109 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:17,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-040,98
INC-POT-258,POTHOLE / ROAD DEFECT,CRITICAL,0.75,657,657,26.730812,83.407109,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.730812, 83.407109 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:17,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-040,98
INC-POT-259,POTHOLE / ROAD DEFECT,CRITICAL,0.82,666,666,26.729536,83.408601,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.729536, 83.408601 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:18,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-041,98
INC-POT-260,POTHOLE / ROAD DEFECT,CRITICAL,0.74,666,666,26.729536,83.408601,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.729536, 83.408601 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:18,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-041,98
INC-POT-261,POTHOLE / ROAD DEFECT,CRITICAL,0.74,666,666,26.729536,83.408601,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.729536, 83.408601 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:18,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-041,98
